idego,idalter,actiondate,dailycontactcount
1545,1658,2013-Dec-23,1
1084,1334,2013-Jun-12,2
600,627,2014-Aug-15,1
709,694,2012-Oct-22,2
759,713,2014-Dec-14,2
912,946,2012-Oct-04,2
845,751,2014-Sep-23,1
869,790,2013-Nov-02,1
632,642,2012-Nov-06,3
1623,433,2015-May-24,1
684,431,2013-Jan-22,3
345,343,2015-Oct-15,2
278,276,2015-Jul-22,1
852,1219,2015-Jun-25,1
499,825,2013-Mar-30,1
1011,1015,2013-Aug-14,1
774,869,2013-Oct-16,6
423,682,2012-Nov-05,6
418,257,2013-Nov-02,1
1490,407,2014-Aug-03,1
420,684,2012-Dec-17,2
682,459,2015-Jun-26,1
337,1467,2013-Mar-05,1
743,1600,2013-Jul-04,3
600,613,2014-Jul-20,1
696,694,2013-Nov-27,1
207,257,2015-Jul-18,1
1083,1103,2013-Mar-25,1
218,231,2013-Jun-11,1
1331,161,2012-Dec-27,1
1065,824,2015-Aug-13,1
740,1600,2013-May-18,1
598,572,2015-Jul-07,1
257,158,2014-Nov-12,2
149,106,2015-Mar-25,1
225,234,2013-Mar-27,4
1139,1097,2013-Dec-09,1
393,400,2014-Oct-27,1
1331,418,2013-Jun-17,2
702,709,2014-May-11,3
564,881,2014-Sep-23,1
713,727,2013-Apr-15,1
912,578,2012-Nov-23,1
1210,1101,2012-Sep-03,1
790,815,2013-Mar-10,1
759,694,2013-Jun-26,1
697,702,2012-Sep-27,1
726,696,2013-Sep-24,1
207,1458,2013-Jan-24,1
750,619,2014-Jan-01,1
602,592,2014-Jan-30,1
1526,1649,2013-Nov-12,1
345,1456,2015-Aug-28,1
946,909,2013-May-29,5
231,174,2014-Jul-04,1
806,771,2016-May-05,1
771,875,2013-May-27,1
703,737,2014-Oct-26,1
806,876,2013-Jan-11,3
1053,203,2014-Oct-04,1
869,790,2013-Oct-15,1
806,740,2012-Dec-22,1
398,682,2014-Jul-19,1
976,909,2012-Dec-05,1
220,231,2014-Jan-19,1
204,205,2014-Jan-13,1
682,398,2013-Jul-10,2
203,158,2015-Jan-26,1
751,749,2015-Jun-18,1
783,788,2014-Apr-08,1
548,670,2016-Jan-09,1
263,161,2012-Nov-06,1
538,480,2012-Oct-29,2
592,602,2012-Oct-11,1
1334,1332,2014-Apr-23,1
593,564,2013-Oct-18,1
533,460,2015-Jan-08,1
818,564,2014-Jan-27,1
869,815,2014-Apr-26,1
398,656,2015-Jan-20,1
772,706,2012-Nov-05,1
1538,1539,2012-Sep-28,1
57,71,2011-Nov-18,2
1570,1172,2015-Feb-12,1
1331,203,2013-Dec-03,1
845,790,2014-Oct-30,7
1154,203,2013-May-05,1
158,203,2014-Sep-23,2
1109,1101,2014-Nov-21,1
556,499,2013-Aug-18,1
759,1149,2015-Jun-20,1
184,174,2013-Oct-06,1
672,205,2014-Mar-06,1
204,208,2013-Jun-26,3
612,581,2015-Jul-03,4
804,860,2014-Sep-12,1
659,682,2013-Mar-19,1
790,845,2014-Aug-30,1
1006,1011,2014-Oct-09,7
684,421,2012-Nov-11,13
1467,333,2013-Jan-12,2
731,916,2012-Oct-08,1
606,601,2015-Feb-17,1
225,227,2013-Apr-03,2
704,1147,2015-Jul-29,1
740,696,2015-May-20,1
761,788,2013-May-22,2
758,806,2015-Dec-20,1
259,203,2014-Apr-28,1
948,949,2014-Jun-16,1
193,199,2013-Oct-20,1
1658,1736,2014-Feb-14,1
1339,1247,2014-May-17,2
916,1452,2015-Jan-22,1
869,1312,2014-Oct-05,2
1135,672,2013-Nov-15,1
407,421,2015-Jan-23,1
80,117,2015-May-15,1
579,686,2013-Mar-18,8
1011,1015,2013-Oct-12,3
287,293,2014-Oct-06,3
340,357,2015-Feb-28,1
1577,1379,2015-May-09,1
1135,1331,2014-Feb-27,1
1135,418,2013-Aug-19,1
450,523,2013-Jun-18,2
578,579,2012-Nov-06,26
941,1285,2014-Mar-19,1
876,701,2013-Dec-31,2
205,1053,2013-Jun-20,1
912,772,2012-Sep-23,9
863,828,2012-Nov-07,1
790,782,2014-Jul-01,1
533,656,2014-May-02,1
1543,1539,2014-Sep-27,1
1053,203,2015-Oct-30,1
110,82,2014-May-04,4
751,869,2013-May-24,1
696,884,2013-Jul-04,2
682,423,2013-Sep-13,1
1223,1109,2014-Nov-16,1
817,750,2015-Dec-18,1
775,702,2013-Dec-19,1
912,807,2013-Sep-07,10
798,1001,2012-Dec-13,3
356,1467,2013-Dec-11,2
1112,1138,2014-Dec-13,2
609,920,2014-Nov-14,1
418,259,2013-Apr-15,1
1600,701,2013-Mar-13,6
1084,205,2012-Dec-26,1
734,916,2013-Feb-03,1
758,741,2013-Jul-05,1
202,241,2014-Oct-16,1
655,769,2012-Sep-25,10
203,1053,2014-Aug-15,2
343,365,2015-Jun-27,1
1317,208,2015-Jun-07,1
697,1600,2013-Sep-10,1
1473,894,2013-Aug-18,1
211,222,2012-Nov-18,7
606,581,2013-Oct-17,2
927,1032,2014-Feb-19,1
1154,203,2015-Apr-09,1
806,740,2014-May-26,1
203,263,2014-May-29,2
215,233,2015-Jul-28,1
1710,1410,2012-Oct-03,1
664,663,2013-Jun-06,1
701,875,2013-Jun-24,2
1334,1366,2015-Nov-24,1
757,758,2012-Nov-25,4
578,469,2014-Apr-17,2
587,1560,2013-May-03,1
694,689,2013-Oct-07,1
824,562,2012-Oct-21,1
1172,1171,2013-Dec-31,1
684,435,2013-Oct-10,3
896,857,2013-Jan-03,1
736,740,2016-Jan-24,1
203,206,2013-Jul-01,2
569,592,2012-Nov-16,3
587,807,2014-Mar-02,1
1573,1198,2014-Feb-03,3
806,884,2013-Mar-16,1
259,418,2013-Apr-15,4
1317,1332,2014-Dec-31,1
625,656,2013-Oct-31,2
1467,356,2012-Oct-21,7
208,158,2015-Apr-07,1
1112,1001,2013-Jul-29,7
263,1334,2012-Nov-14,4
807,578,2014-Jun-08,3
862,847,2014-Dec-26,1
579,909,2013-Dec-20,5
845,788,2012-Oct-25,1
1020,1009,2013-Jan-13,1
703,1600,2012-Oct-29,1
808,790,2013-Jan-12,1
244,220,2013-Jun-28,1
161,205,2014-Jul-02,1
869,749,2012-Dec-18,3
219,237,2014-Jul-26,2
817,564,2014-Apr-04,1
344,329,2013-Apr-13,1
758,689,2014-Nov-26,1
161,263,2014-Oct-08,1
569,1453,2014-Dec-17,2
1184,1170,2014-Sep-28,3
859,1037,2014-Jan-07,1
758,694,2013-Mar-06,2
1239,1345,2016-Jan-04,3
607,1017,2015-Aug-22,7
869,749,2012-Nov-05,1
706,690,2012-Oct-18,1
804,1100,2013-Oct-14,1
203,263,2014-Oct-14,1
332,335,2015-Jul-09,1
205,204,2012-Dec-04,1
1326,161,2015-Oct-04,3
595,586,2013-Jan-03,1
709,736,2013-Apr-04,2
656,401,2012-Sep-18,4
588,1055,2013-Nov-27,5
696,806,2012-Dec-19,1
1492,421,2014-May-09,1
875,694,2015-Apr-08,1
1560,690,2013-Jan-20,1
694,746,2015-Jan-18,1
300,433,2014-Nov-09,1
344,393,2014-Feb-25,3
731,876,2013-Mar-23,1
1334,1326,2013-Oct-18,2
1186,1184,2015-Feb-01,1
876,693,2013-Mar-12,1
263,1326,2015-Mar-23,1
1306,33,2014-Jul-04,1
257,209,2013-Jan-14,1
233,211,2013-May-13,1
689,806,2013-Sep-07,2
806,875,2012-Sep-25,3
418,1458,2013-Nov-28,1
1061,879,2012-Dec-18,4
263,203,2015-Mar-13,2
743,875,2013-Jun-16,2
421,665,2014-Feb-16,1
1526,1738,2013-Feb-04,5
751,808,2012-Dec-11,1
1239,1710,2014-Feb-07,6
790,821,2013-Mar-13,2
605,927,2013-Aug-15,4
744,731,2013-Nov-02,1
161,259,2012-Nov-26,1
579,587,2015-Feb-13,1
331,356,2013-Jul-30,1
731,704,2013-Oct-07,1
1539,1543,2012-Sep-25,1
874,689,2013-Oct-10,2
1468,1457,2012-Aug-28,1
207,418,2013-Sep-08,2
613,606,2015-Aug-20,3
220,240,2013-May-22,1
1020,1223,2013-Apr-05,1
1600,743,2013-Oct-30,1
730,704,2012-Nov-03,1
334,335,2013-Mar-31,2
758,876,2015-Nov-09,1
39,269,2014-Dec-27,1
835,536,2012-Dec-04,4
606,1027,2012-Jun-28,1
683,407,2013-May-30,1
39,269,2014-Feb-18,2
158,203,2013-Dec-09,1
220,226,2013-Dec-17,1
703,759,2014-May-03,1
444,450,2013-Oct-03,1
981,849,2012-Sep-20,1
740,806,2015-Jan-17,3
790,808,2013-Apr-28,1
845,790,2013-Jan-15,1
1027,606,2015-Jun-17,1
563,592,2013-Mar-21,2
564,827,2013-Apr-10,3
635,579,2015-Jan-13,1
655,769,2012-Nov-08,9
578,1575,2013-May-19,1
740,704,2012-Nov-25,6
179,170,2013-Apr-27,2
693,757,2012-Nov-02,1
91,80,2014-May-23,1
1158,584,2014-Jun-06,1
689,746,2013-Jun-01,1
884,875,2013-Feb-06,4
587,807,2013-Jan-17,1
883,1657,2014-Oct-16,1
713,727,2013-May-30,3
824,619,2015-Apr-22,1
1260,1269,2015-May-31,1
57,56,2013-Mar-05,1
1135,1458,2013-Nov-15,1
469,578,2013-Jul-03,2
689,702,2012-Oct-12,4
258,1366,2013-Dec-08,1
421,423,2012-Nov-11,5
876,875,2012-Oct-25,1
226,233,2012-Nov-22,1
563,820,2013-May-21,1
693,945,2014-Jul-31,2
618,592,2014-Dec-17,1
1328,1332,2016-Jan-10,1
691,976,2013-Jun-04,1
344,399,2014-Jun-22,1
1183,1181,2014-May-16,1
1055,572,2016-Jan-15,1
1117,1115,2013-Feb-22,1
231,241,2015-Apr-18,1
740,701,2013-Nov-04,17
225,234,2012-Oct-15,2
597,750,2014-Oct-20,1
884,713,2013-Mar-01,3
1456,330,2015-Feb-04,1
1634,814,2013-Nov-05,1
1247,1345,2012-May-25,1
821,790,2015-Dec-25,1
80,93,2013-Jun-17,1
916,702,2012-Dec-19,1
1266,1314,2013-Feb-03,1
437,393,2015-Apr-27,1
1061,750,2013-Mar-10,2
838,994,2014-Jan-05,3
798,1006,2012-Oct-02,1
740,916,2015-May-27,1
660,412,2013-May-12,6
227,190,2014-Apr-19,1
686,578,2013-Apr-25,2
209,672,2015-Jun-11,1
234,231,2014-Jun-05,1
206,205,2012-Dec-26,1
177,169,2014-May-28,1
807,578,2013-Jan-09,4
963,47,2014-Nov-13,1
814,896,2013-Jan-06,2
684,431,2012-Dec-28,1
653,778,2012-Dec-04,1
1044,837,2014-Jul-10,1
1239,1253,2014-Oct-19,1
1135,1332,2014-Jan-29,1
41,1397,2015-Jan-27,2
1320,676,2013-Dec-29,1
185,177,2013-Sep-26,1
601,572,2015-Jan-13,1
875,693,2015-Aug-09,1
758,806,2016-Apr-23,1
1315,1386,2012-Dec-18,1
204,207,2012-Nov-27,1
998,440,2013-Apr-21,1
233,212,2012-Oct-05,1
572,627,2015-Jun-17,2
1328,418,2013-Apr-27,1
339,393,2013-Apr-06,1
225,213,2013-Jun-03,1
334,1467,2015-Mar-28,1
426,1396,2013-Jul-09,3
1530,1738,2014-Apr-18,1
701,709,2013-Jul-10,1
642,1560,2013-May-08,2
875,743,2013-Apr-21,1
970,896,2015-Jun-30,2
1312,808,2013-Mar-07,1
704,726,2013-Feb-28,2
1560,807,2012-Oct-31,1
523,439,2012-Oct-04,1
1015,1006,2013-Feb-19,1
393,399,2013-Apr-24,1
916,702,2012-Dec-21,3
207,1143,2015-Dec-13,1
713,689,2013-May-26,2
563,580,2013-Mar-29,3
161,207,2013-Aug-06,2
927,591,2013-Aug-16,2
460,407,2014-Dec-25,1
1126,806,2013-Jun-05,1
945,713,2014-Nov-16,1
663,421,2013-Oct-15,1
702,689,2013-Sep-17,1
1653,1648,2015-Jan-18,1
941,1080,2013-Feb-26,7
912,642,2013-Sep-07,11
642,587,2013-Apr-11,9
257,208,2013-Jul-15,2
1001,1022,2013-Mar-11,3
403,334,2012-Oct-06,2
537,862,2013-Jan-09,1
335,345,2015-Jul-05,1
1710,1239,2014-Mar-07,1
1561,1239,2012-Nov-13,6
1053,1328,2013-Jun-20,1
220,223,2014-Jun-27,1
212,1678,2014-Mar-10,1
642,587,2013-Mar-22,21
987,989,2013-Oct-11,1
1055,572,2015-May-22,2
775,702,2012-Nov-28,1
771,736,2012-Nov-08,1
863,828,2012-Oct-16,2
690,1560,2014-Nov-23,3
231,190,2013-Jan-19,2
773,751,2014-Jun-02,1
702,875,2014-Jan-20,1
431,679,2013-Apr-24,1
761,751,2014-Dec-18,1
1663,1735,2012-Oct-25,1
588,591,2015-Apr-15,1
1328,161,2013-May-16,1
1011,1015,2013-Mar-28,2
709,771,2012-Nov-12,1
203,1154,2014-Jun-11,2
852,858,2013-Mar-28,1
595,824,2012-Sep-23,1
263,203,2013-Oct-03,1
702,916,2013-Sep-03,1
875,697,2013-Aug-19,2
638,344,2013-May-10,1
257,259,2014-Dec-11,2
831,854,2014-Nov-29,1
1410,1339,2012-Oct-07,5
689,697,2013-Jan-08,7
1180,1603,2014-Feb-04,1
769,895,2012-Nov-23,2
572,613,2013-Sep-16,1
1044,837,2014-Nov-02,1
608,591,2013-Nov-22,1
1570,1213,2013-Dec-15,1
635,690,2012-Sep-20,2
759,1147,2015-Mar-03,1
762,1600,2014-Jul-15,1
41,1397,2012-Dec-04,2
331,333,2012-Oct-08,4
399,342,2012-Oct-27,1
884,713,2012-Dec-17,1
912,578,2014-Jan-14,3
1239,1710,2015-May-04,1
220,215,2013-May-09,2
576,859,2013-May-07,1
771,775,2014-Jul-23,1
790,774,2013-Sep-13,1
1061,583,2013-Jan-28,1
71,57,2011-Jan-02,2
1656,1649,2013-Sep-13,1
740,701,2014-May-03,1
758,916,2014-Dec-24,1
807,579,2012-Nov-14,1
263,203,2013-Mar-14,1
806,704,2015-Dec-01,1
1170,1570,2013-Mar-29,1
817,564,2014-Jan-15,4
403,400,2014-Jun-02,1
1458,1331,2013-Jun-13,1
1047,1366,2015-Jan-09,2
684,421,2012-Dec-31,4
762,720,2014-Feb-26,2
1083,1020,2012-Sep-24,1
693,689,2013-Dec-24,3
704,726,2014-Jan-23,1
806,744,2013-Oct-30,9
1022,1223,2013-Aug-08,4
702,884,2013-Mar-24,1
1577,1345,2015-May-25,1
709,758,2014-Jun-26,3
207,1317,2014-Jul-23,1
339,399,2014-Oct-09,1
533,421,2012-Nov-15,6
259,418,2013-Jul-26,1
170,174,2013-Sep-19,1
587,690,2013-Apr-19,1
679,1490,2012-Oct-23,2
170,185,2012-Oct-24,1
330,365,2015-May-31,1
807,579,2013-Oct-18,1
1380,1377,2014-Dec-15,1
691,946,2014-Jul-04,2
257,158,2015-Jan-10,2
332,333,2013-Mar-10,4
1006,1020,2013-Jun-30,2
1223,1102,2015-Nov-16,1
682,659,2013-Aug-10,1
875,693,2014-Nov-19,1
758,1149,2015-Dec-21,1
1053,1143,2014-Jul-31,1
676,257,2012-Dec-27,1
334,335,2015-Nov-06,2
1135,1317,2014-Oct-14,1
205,1053,2014-May-29,2
426,39,2014-Oct-22,1
762,740,2014-Mar-20,1
263,676,2013-Jun-11,2
758,693,2012-Nov-06,2
1332,263,2013-Apr-27,1
798,1223,2013-Sep-16,1
1467,639,2014-Apr-28,1
1135,1366,2013-Sep-14,1
225,234,2012-Nov-10,3
820,1453,2012-Nov-10,1
1397,426,2014-Apr-22,1
884,693,2013-Jun-25,7
564,640,2013-Nov-16,4
370,1623,2015-Jul-24,1
697,726,2013-Jun-22,2
1345,1577,2014-Nov-27,1
1125,1101,2013-Mar-24,1
854,896,2012-Oct-23,2
202,226,2012-Sep-20,9
418,1135,2013-May-16,1
1239,1379,2014-Jul-29,1
808,1312,2013-Jan-05,1
691,976,2011-Nov-09,3
845,774,2012-Oct-31,2
257,204,2014-May-09,1
759,757,2012-Dec-03,1
701,740,2014-Aug-28,3
1377,1380,2014-Oct-18,1
306,282,2012-Mar-12,1
499,1219,2014-Aug-01,4
219,185,2012-Nov-02,3
909,691,2012-Aug-01,1
1379,1345,2013-Jan-19,1
375,1659,2016-Jan-18,1
357,399,2014-Jan-02,1
558,449,2014-Sep-29,1
1135,205,2012-Nov-06,1
945,703,2012-Sep-29,1
758,875,2012-Nov-14,1
562,593,2015-Nov-20,1
105,80,2014-May-22,3
638,339,2013-Oct-06,1
737,875,2014-Oct-08,1
916,740,2013-Nov-06,2
741,716,2013-Jan-09,5
595,592,2015-Aug-13,1
725,713,2014-Feb-25,1
685,410,2014-Jun-26,2
1061,750,2013-Sep-20,2
439,523,2012-Nov-03,1
1109,1009,2013-Jan-23,2
158,204,2014-Mar-31,1
548,416,2012-Sep-28,1
1305,1710,2013-Oct-28,1
740,694,2015-Jan-17,3
1037,596,2014-Mar-15,2
1317,263,2014-Nov-29,1
639,331,2013-Jan-15,1
46,406,2012-Oct-19,1
220,215,2013-Jun-27,3
344,345,2012-Oct-19,2
96,106,2013-Oct-25,1
587,635,2013-Oct-29,1
619,820,2014-Apr-10,1
714,807,2013-Jan-08,1
158,1154,2014-Mar-11,6
126,441,2013-Oct-06,2
1112,1115,2014-May-22,3
601,612,2013-Jun-17,1
1061,1037,2012-Dec-30,1
860,854,2013-Feb-14,2
1112,1001,2013-Dec-14,1
587,642,2014-Apr-15,8
951,849,2015-May-03,1
564,750,2015-Jun-11,1
836,808,2012-Sep-20,4
945,693,2013-May-05,2
406,48,2013-Sep-10,1
1112,1001,2013-Apr-25,1
321,1659,2015-Aug-04,1
44,406,2012-Oct-22,1
758,727,2015-Dec-21,1
263,206,2014-Jun-04,1
548,421,2013-May-18,1
1312,782,2012-Sep-13,1
1525,1658,2012-Nov-19,5
862,975,2015-May-15,1
595,881,2015-May-29,1
689,696,2012-Dec-08,3
638,350,2015-Apr-05,1
1006,1103,2013-May-30,10
740,1600,2013-Oct-30,1
1088,1331,2013-Mar-24,1
693,771,2014-May-10,1
869,782,2012-Oct-07,8
869,788,2012-Sep-17,7
334,357,2014-Mar-13,1
1101,1210,2014-Feb-21,1
847,819,2014-Oct-15,2
1326,1332,2014-Nov-21,1
1467,403,2013-Apr-14,1
64,67,2012-Nov-17,1
1468,342,2012-Oct-30,1
1191,1171,2015-Dec-19,1
204,205,2013-Mar-03,1
1331,209,2013-May-02,3
1366,1046,2015-Mar-29,1
257,1053,2015-Jan-28,1
257,1334,2013-Dec-28,2
862,570,2014-Sep-14,8
56,57,2010-Dec-21,3
1055,601,2012-Oct-16,1
701,740,2013-May-08,1
721,689,2015-Nov-22,1
806,771,2013-Oct-16,2
1453,1061,2013-Dec-27,1
1266,1260,2014-May-31,2
691,976,2013-Aug-27,1
233,220,2013-Jun-18,1
191,212,2012-Sep-18,1
572,605,2014-Dec-05,9
635,686,2012-Nov-22,2
806,916,2012-Nov-15,2
1634,992,2013-Jun-05,5
808,790,2015-Mar-27,7
1239,1236,2013-Aug-06,1
576,817,2013-Oct-25,1
420,670,2013-Oct-12,1
593,640,2013-Nov-02,1
806,734,2012-Oct-17,1
1272,944,2014-Jun-10,2
706,634,2013-Mar-05,1
1135,259,2013-Jan-02,1
775,702,2013-Feb-28,2
204,1053,2012-Oct-13,1
406,90,2014-Feb-15,2
333,1467,2014-Apr-16,1
1006,995,2013-May-26,3
740,916,2012-Oct-07,3
1339,1239,2014-Dec-31,1
696,1600,2012-Nov-02,1
817,859,2012-Nov-06,3
1144,1272,2013-Oct-20,1
1600,727,2013-Jan-04,2
1342,557,2013-Mar-12,2
570,862,2014-Sep-24,2
750,583,2013-Oct-15,1
1170,1603,2014-Feb-25,1
1311,1710,2014-Aug-02,3
257,205,2015-Jan-23,1
750,563,2014-Oct-08,1
884,875,2013-Jun-24,4
835,862,2014-Mar-22,2
696,771,2013-Sep-14,3
1020,1115,2013-Jan-07,1
613,1055,2015-Jan-22,1
1032,601,2014-May-30,1
775,759,2013-Nov-04,1
759,702,2013-Apr-12,3
1006,1011,2013-May-31,6
806,701,2014-Apr-21,1
876,702,2013-Mar-03,1
572,1038,2015-Aug-15,1
815,790,2014-Nov-09,1
480,728,2013-Dec-14,1
220,1678,2014-Jun-27,1
1101,1117,2015-Oct-08,2
1001,1117,2015-May-16,1
713,759,2013-Apr-13,3
204,205,2013-Apr-25,1
215,169,2014-Aug-24,1
592,1453,2013-Nov-20,1
206,672,2013-Mar-04,2
1103,1101,2013-Dec-03,1
744,806,2013-Mar-09,1
945,724,2014-May-29,1
685,684,2015-Mar-03,1
344,413,2013-May-02,2
775,726,2013-Jan-17,1
663,533,2013-Jun-28,1
750,602,2015-Jan-27,1
208,204,2013-Oct-01,1
157,205,2014-Oct-24,1
757,806,2012-Dec-19,5
207,1143,2015-Nov-18,1
1312,774,2013-Dec-06,1
734,712,2014-Nov-25,1
827,583,2014-Jan-08,1
179,175,2014-Jan-17,1
578,642,2012-Oct-24,18
1731,632,2013-Dec-25,1
1006,1117,2013-Jun-03,1
258,672,2014-Jul-20,3
758,689,2015-Jul-24,1
47,406,2013-Oct-05,1
231,220,2014-Jan-19,2
179,1676,2012-Oct-26,1
57,67,2011-Oct-09,1
701,757,2013-Dec-25,2
760,33,2015-Aug-22,1
207,1458,2014-Apr-27,1
672,204,2013-Nov-27,1
857,838,2014-Aug-19,2
945,693,2014-Jul-19,1
170,169,2012-Oct-24,12
772,587,2013-Oct-25,2
741,709,2013-Mar-12,2
1467,344,2014-Jan-31,1
97,89,2014-Feb-17,1
691,976,2013-Jan-24,1
1306,648,2015-Jun-19,1
1326,1334,2013-Oct-16,2
995,1000,2013-Jan-31,3
259,1053,2013-Jun-22,4
64,57,2010-Dec-05,2
181,220,2015-Feb-27,1
759,702,2012-Dec-03,3
1311,1315,2012-Oct-09,1
126,444,2013-Nov-04,1
528,997,2012-Nov-26,3
716,757,2013-Jun-08,1
413,400,2015-Oct-07,1
759,696,2014-Apr-22,1
204,1053,2013-Jul-23,1
702,758,2012-Nov-01,1
684,401,2014-Jul-06,2
740,806,2012-Oct-16,5
619,592,2015-Aug-15,1
704,703,2013-Oct-18,1
1456,399,2015-Nov-01,1
469,1560,2012-Nov-05,2
337,335,2012-Dec-11,1
689,740,2013-Jun-15,1
179,1676,2012-Oct-25,13
1253,1410,2013-Aug-29,2
731,709,2012-Nov-11,7
912,578,2012-Dec-27,2
39,40,2014-Aug-18,1
263,158,2012-Nov-06,1
1147,693,2014-May-18,1
740,876,2013-Mar-26,8
82,93,2014-Aug-21,3
158,204,2014-Apr-10,2
499,858,2015-Aug-12,1
1081,951,2015-Mar-22,1
576,829,2014-May-02,1
827,1065,2012-Nov-14,2
229,234,2011-Apr-18,1
1047,1366,2014-May-31,1
1678,234,2013-May-07,1
193,190,2013-Dec-13,1
159,1331,2012-Nov-02,9
702,806,2015-Jan-18,1
1042,528,2015-Dec-24,1
548,665,2011-Oct-07,2
1452,696,2013-Sep-28,1
725,709,2014-Sep-10,1
783,1312,2013-Jun-09,1
1207,1556,2013-Mar-15,2
788,764,2013-Apr-29,3
627,605,2014-Sep-08,1
695,726,2014-Dec-18,1
399,340,2014-Mar-13,2
1020,1015,2012-Dec-18,2
533,431,2013-Jun-23,1
750,879,2012-Dec-22,2
758,740,2014-Dec-08,1
945,709,2013-Nov-26,1
807,538,2013-Jun-29,1
790,808,2013-May-22,1
771,757,2013-May-13,1
601,613,2015-Jan-16,1
578,538,2013-Oct-12,1
1312,782,2012-Sep-19,1
776,653,2014-Jun-18,2
564,640,2015-Apr-01,1
431,663,2013-Apr-21,1
219,227,2014-Apr-15,1
579,578,2013-Jul-03,2
859,593,2013-Aug-18,1
916,703,2012-Nov-08,4
257,204,2012-Oct-28,1
1573,1170,2015-Mar-24,1
588,605,2012-Nov-03,2
1248,1339,2013-Sep-30,1
743,703,2013-Aug-01,1
440,887,2015-Apr-09,1
783,1312,2012-Sep-17,6
334,339,2013-Mar-11,1
1272,944,2014-May-25,1
1575,578,2013-Dec-17,1
205,1332,2015-Oct-07,1
790,808,2013-Dec-20,2
1112,1138,2013-Jan-16,1
433,1623,2015-Apr-25,1
1022,1105,2015-Jun-29,1
881,750,2013-Dec-08,2
976,691,2011-Oct-16,1
771,716,2014-Jan-04,1
257,1328,2013-Oct-30,4
734,741,2013-Oct-08,9
1316,821,2013-Apr-26,2
557,862,2013-Apr-18,1
579,807,2013-Jul-25,5
604,572,2015-Jul-16,1
1573,1183,2013-Feb-07,1
230,234,2014-Nov-08,1
557,835,2014-Feb-18,1
533,663,2013-Apr-19,17
783,869,2015-Jan-01,2
750,564,2013-Oct-29,1
330,332,2016-Jan-08,1
749,836,2012-Nov-07,2
613,620,2015-Jun-10,1
817,859,2013-Sep-28,1
1526,1529,2014-May-18,1
203,1046,2012-Sep-13,5
57,71,2011-Sep-15,7
158,203,2012-Oct-04,2
817,750,2014-Feb-17,3
709,758,2013-Mar-22,1
1270,1561,2013-Feb-01,1
774,773,2014-May-29,1
818,583,2013-May-10,1
693,806,2012-Nov-01,1
1184,1186,2013-Sep-09,1
259,203,2014-Oct-15,1
1349,1377,2015-Jan-17,1
1634,823,2013-Nov-18,1
170,220,2014-Apr-29,1
875,916,2014-Sep-25,1
306,282,2012-Nov-21,2
1312,869,2013-Nov-14,1
469,587,2012-Nov-09,4
71,67,2011-Feb-15,1
1047,263,2014-Sep-08,1
701,806,2013-Sep-14,2
704,771,2013-Jul-21,2
1009,1098,2014-Sep-15,1
1458,206,2014-Dec-02,2
1047,257,2012-Sep-18,3
344,399,2013-Oct-19,1
1200,1570,2013-Apr-28,1
713,780,2012-Sep-20,14
170,220,2014-Jun-19,1
523,443,2012-Oct-04,1
203,159,2013-Jan-11,1
220,225,2013-May-02,9
1187,1170,2014-May-13,1
845,869,2014-Aug-12,1
750,920,2014-Jan-02,1
469,578,2013-Sep-28,1
1376,829,2014-Nov-25,1
1064,1144,2014-May-08,1
226,187,2012-Aug-27,4
47,406,2013-Nov-23,2
1020,1011,2013-Apr-05,11
859,827,2013-Dec-01,2
759,806,2012-Oct-21,6
400,342,2014-Jan-08,4
207,161,2012-Dec-22,1
418,203,2012-Nov-29,1
613,620,2014-Sep-28,1
724,737,2012-Dec-16,7
181,199,2014-Feb-21,1
344,400,2013-Jul-04,3
226,169,2012-Nov-02,2
869,790,2014-Jun-29,1
158,203,2012-Oct-31,1
569,592,2013-Dec-03,2
959,44,2012-Sep-14,1
161,207,2012-Oct-25,1
945,916,2012-Oct-27,1
1000,995,2013-Dec-23,1
751,815,2013-Apr-28,2
702,775,2015-Mar-22,1
737,724,2014-Aug-04,1
920,619,2013-Nov-28,1
393,344,2014-Sep-20,1
790,749,2014-Oct-06,1
212,225,2013-Apr-29,1
435,660,2014-May-29,1
712,702,2013-Apr-14,12
1064,1080,2013-Nov-04,9
1135,1458,2015-Apr-22,1
625,398,2013-Apr-21,1
1366,418,2012-Dec-11,1
421,665,2014-Jan-29,2
771,731,2015-Nov-06,1
663,625,2013-Jun-13,1
1467,337,2013-Mar-16,2
817,827,2014-Dec-20,2
202,226,2012-Aug-20,2
393,1467,2013-Jan-08,1
418,1326,2013-Aug-13,1
71,67,2010-Sep-15,1
108,120,2012-Jan-04,1
640,920,2012-Dec-28,1
263,1053,2013-Mar-01,1
869,791,2012-Sep-28,1
258,1458,2012-Nov-17,2
827,593,2013-Oct-08,1
578,807,2012-Dec-11,6
203,263,2013-Jan-01,1
1000,1104,2014-May-26,1
399,638,2014-Mar-09,1
1546,1652,2013-May-26,1
444,126,2013-Nov-13,2
330,399,2014-Oct-14,3
344,342,2013-Jul-04,2
300,289,2015-Dec-31,1
774,869,2013-Mar-28,1
1658,1737,2015-Jan-25,1
344,1467,2014-Apr-08,1
727,697,2013-Sep-09,3
788,815,2015-Mar-19,1
203,161,2014-Nov-04,1
1301,1300,2014-Nov-25,1
1240,1561,2013-Jun-07,3
225,212,2013-Jan-31,1
687,759,2014-Nov-01,1
