id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
8753,708,unk,708,808,808,12,unk,1,Black,M
7271,708,608,708,808,808,918,918,1,Black,M
6279,708,608,708,808,808,918,918,1,Black,F
6647,708,608,708,808,808,918,918,1,unk,M
6081,708,608,708,808,unk,unk,unk,1,White,F
6487,708,608,708,808,808,918,918,1,Latino,F
6265,708,608,708,808,808,918,918,1,White,F
8712,708,unk,708,808,808,918,918,1,Latino,M
8717,708,unk,708,808,808,918,918,1,Black,M
6051,708,608,708,808,unk,918,918,1,Black,F
6367,708,608,708,808,808,918,918,1,Black,F
6073,708,608,708,808,808,unk,unk,1,Black,M
7211,708,608,708,808,808,918,918,1,Black,M
7103,708,608,708,808,808,918,918,1,Black,F
9301,unk,unk,unk,808,808,unk,unk,1,unk,M
6582,708,608,708,808,808,918,918,1,Black,M
4699,708,607,708,808,808,918,918,1,unk,F
6056,708,608,708,808,808,918,918,1,Latino,M
6389,708,608,708,808,808,918,918,1,White,F
8705,708,unk,unk,808,808,unk,unk,1,unk,M
7159,708,608,708,808,808,918,918,1,Black,F
6413,708,608,708,808,808,918,918,1,Black,F
2165,709,609,709,809,809,914,914,1,Black,F
2075,709,609,709,809,809,914,914,1,White,M
2252,709,609,709,809,809,914,914,1,unk,M
9467,unk,unk,unk,809,809,914,unk,1,White,F
1812,709,609,709,809,809,914,914,1,White,M
9464,unk,unk,unk,809,809,914,914,1,Black,M
1733,709,609,709,809,809,914,914,1,White,F
9466,unk,unk,unk,809,809,unk,914,1,unk,M
2220,709,609,709,809,809,914,914,1,White,M
2222,709,609,709,809,809,914,914,1,White,F
2160,709,609,709,809,809,914,914,1,White,F
927,709,710,709,809,809,914,914,2,Black,M
2158,709,609,709,809,809,914,914,1,White,F
2011,709,609,709,809,809,914,914,1,Black,F
2217,709,609,709,809,809,914,914,1,White,M
2081,709,609,709,809,809,914,914,1,unk,M
2002,709,609,709,809,809,914,914,1,White,F
1789,709,609,709,809,809,914,914,1,White,F
983,710,610,710,809,809,914,914,1,Black,M
1792,709,609,709,809,809,914,914,1,White,F
2076,709,609,709,809,809,914,914,1,White,M
9473,unk,unk,unk,809,unk,unk,unk,1,unk,M
1786,709,609,709,809,809,914,914,1,White,F
2054,709,609,709,809,809,914,914,1,White,M
1787,709,609,709,809,809,914,914,1,White,F
2108,709,609,709,809,809,unk,unk,1,White,F
1121,709,610,709,809,809,914,914,1,White,F
8333,709,unk,709,809,809,914,unk,1,White,F
9474,unk,unk,unk,809,809,914,914,1,White,M
1749,709,609,709,809,809,unk,unk,1,White,M
1798,709,609,709,809,809,914,914,1,White,M
2047,709,609,709,809,809,914,914,1,White,M
1843,709,609,709,809,809,914,914,1,White,M
2336,709,609,709,809,809,unk,unk,1,Latino,M
2093,709,609,709,809,809,914,914,1,White,M
1854,709,609,709,809,809,914,914,1,White,F
2049,709,609,709,809,809,914,914,1,White,F
1747,709,609,709,809,809,914,unk,1,Black,F
828,710,610,710,809,809,914,914,1,Latino,M
1785,709,609,709,809,809,914,914,1,Black,F
1859,709,609,709,809,809,914,914,1,Black,M
1775,709,609,709,809,809,914,914,1,White,M
2202,709,609,709,809,809,914,914,1,White,F
1776,709,609,709,809,809,914,914,1,Black,M
2152,709,609,709,809,809,unk,unk,1,Black,M
8215,709,unk,709,809,809,unk,unk,1,White,M
1781,709,609,709,809,809,914,unk,1,White,F
2007,709,609,709,809,809,914,914,1,White,M
1753,709,609,709,809,809,unk,unk,1,White,M
2216,709,609,709,809,809,914,914,1,White,M
1752,709,609,709,809,809,914,914,1,White,F
1895,809,709,809,809,809,unk,unk,2,White,F
1793,709,609,709,809,809,914,914,1,Black,F
2092,709,609,709,809,809,914,914,1,White,M
2205,709,609,709,809,809,914,914,1,White,M
1732,709,609,709,809,809,914,914,1,Black,F
1751,709,609,709,809,809,914,914,1,Black,M
9471,unk,unk,unk,809,unk,unk,unk,1,unk,M
1754,709,609,709,809,809,914,914,1,White,F
1132,709,610,709,809,809,914,914,1,Black,F
1336,709,610,709,809,809,unk,unk,1,Black,M
1855,709,609,709,809,809,914,914,1,White,F
1782,709,609,709,809,809,914,914,1,White,M
1996,709,609,709,809,809,914,914,1,Black,M
1846,709,609,709,809,809,914,914,1,White,M
1850,709,609,709,809,809,914,914,1,Black,F
1777,709,609,709,809,809,unk,unk,1,White,M
2094,709,609,709,809,809,914,914,1,White,F
1844,709,609,709,809,809,914,914,1,White,F
9465,unk,unk,unk,809,809,914,914,1,White,M
9472,unk,unk,unk,809,809,914,unk,1,Other,M
2219,709,609,709,809,809,unk,unk,1,Black,M
2197,709,609,709,809,809,914,914,1,Latino,F
1784,709,609,709,809,809,914,914,1,White,F
2045,709,609,709,809,809,914,914,1,White,F
1861,709,609,709,809,809,914,914,1,White,F
2206,709,609,709,809,809,914,914,1,White,F
1860,709,609,709,809,809,914,914,1,White,F
9468,unk,unk,unk,809,11,unk,unk,1,Black,M
1772,709,609,709,809,809,914,914,1,White,F
2109,unk,609,11,809,unk,unk,unk,1,Black,M
1799,709,609,709,809,unk,914,914,1,White,F
8323,709,unk,709,809,809,914,914,1,Black,F
2014,709,709,709,809,809,914,unk,2,White,M
8231,709,unk,709,809,809,914,914,1,Black,M
1842,709,609,709,809,809,914,914,1,White,F
2097,709,609,709,809,809,914,914,1,Black,F
1902,709,709,709,809,809,914,914,2,White,M
8233,709,unk,709,809,809,914,914,1,unk,M
8236,709,unk,709,809,809,914,unk,1,Latino,F
2243,unk,709,709,809,809,914,914,2,Black,F
2052,709,609,709,809,809,914,914,1,White,F
1995,709,609,709,809,809,914,914,1,White,F
1780,709,609,709,809,809,unk,unk,1,unk,F
2156,709,609,709,809,809,914,914,1,Other,M
8331,709,unk,709,809,809,914,914,1,Black,F
2261,709,609,709,809,809,914,914,1,unk,M
1807,709,609,709,809,809,914,914,1,Black,F
8219,709,unk,709,809,809,914,914,1,Latino,M
2044,709,609,709,809,809,914,914,1,Black,F
1796,709,609,709,809,809,unk,unk,1,White,F
1743,709,609,709,809,809,914,914,1,unk,M
2163,709,609,709,809,809,914,914,1,Black,F
1857,709,609,709,809,809,914,914,1,White,M
8221,709,unk,709,809,809,914,914,1,White,F
8334,709,unk,709,809,809,914,914,1,White,F
2087,709,609,709,809,809,unk,unk,1,Black,M
1856,709,609,709,809,809,914,914,1,White,M
2208,709,609,709,809,809,914,914,1,White,F
2095,709,609,709,809,11,914,914,1,White,M
2260,709,609,709,809,809,914,914,1,unk,M
2034,709,609,709,809,809,914,914,1,Latino,F
1823,709,709,709,809,914,914,914,2,Black,M
2039,709,609,709,809,809,914,914,1,White,M
1993,709,609,709,809,809,914,914,1,White,M
1847,709,609,709,809,809,914,914,1,unk,M
1879,709,709,709,809,809,914,914,2,Black,M
8227,709,unk,709,809,809,914,unk,1,Latino,F
806,710,610,710,809,809,914,914,1,Black,F
2000,709,609,709,809,809,914,914,1,White,M
2105,709,609,709,809,809,914,914,1,Black,M
8228,709,unk,709,809,809,914,914,1,Black,M
2213,709,609,709,809,809,914,914,1,Black,M
2161,709,609,709,809,809,914,914,1,White,F
8214,709,unk,709,809,809,914,914,1,White,F
2212,709,609,709,809,809,914,914,1,White,F
2048,709,609,709,809,809,914,914,1,Black,F
1202,710,610,unk,809,809,914,unk,1,White,M
2101,709,609,709,809,809,914,914,1,Black,F
2224,709,609,709,809,809,914,914,1,Black,F
2164,709,609,709,809,809,914,914,1,White,F
2088,709,609,709,809,809,914,914,1,White,F
2169,709,609,709,809,809,914,914,1,White,F
2037,709,609,709,809,809,914,914,1,unk,F
2106,709,609,709,809,809,unk,unk,1,Latino,M
2008,709,609,709,809,809,914,914,1,White,F
1698,809,709,809,809,809,unk,unk,2,White,M
9469,unk,unk,unk,809,809,914,914,1,White,M
2246,709,709,709,809,809,914,914,2,White,M
2218,709,609,709,809,809,914,914,1,White,M
1848,709,609,709,809,809,914,914,1,White,F
2256,709,609,709,809,809,914,914,1,unk,F
1738,709,609,709,809,809,914,914,1,White,F
8225,709,unk,709,809,809,914,unk,1,Other,F
1730,709,609,709,809,809,914,914,1,White,F
1788,709,609,709,809,809,914,914,1,White,F
8229,709,unk,709,809,809,914,914,1,White,M
1739,unk,609,709,809,809,unk,unk,1,White,F
2006,709,609,709,809,809,unk,unk,1,unk,M
1810,709,609,709,809,809,914,914,1,White,M
1748,709,609,709,809,809,914,914,1,White,M
2013,709,609,709,809,809,914,914,1,White,F
1893,709,709,709,809,809,unk,unk,2,White,M
1346,unk,610,710,809,809,914,unk,1,Black,M
2042,709,609,709,809,809,unk,unk,1,Other,F
2159,709,609,709,809,809,914,914,1,White,M
1845,709,609,709,809,809,914,914,1,White,M
1750,709,609,709,809,809,914,914,1,unk,M
2078,709,609,709,809,809,914,914,1,White,F
2203,709,609,709,809,809,914,914,1,White,M
1804,709,609,709,809,809,914,914,1,White,M
1851,709,609,709,809,809,914,914,1,White,F
2082,709,609,709,809,809,914,914,1,Other,F
1740,709,609,709,809,809,914,914,1,Black,M
884,710,610,710,809,809,914,914,1,Black,F
2166,709,609,709,809,809,914,914,1,Black,F
2155,11,609,unk,809,809,914,unk,1,White,M
2046,709,609,709,809,809,914,914,1,Black,F
2214,709,609,709,809,unk,unk,unk,1,Black,F
2153,709,609,709,809,809,914,914,1,Black,M
2104,709,609,709,809,809,914,914,1,Black,F
1994,709,609,709,809,809,914,914,1,White,F
8324,709,unk,709,809,809,914,unk,1,White,F
2080,709,609,709,809,809,914,914,1,White,F
2041,709,609,709,809,809,914,914,1,Black,M
1801,709,609,709,809,809,914,914,1,White,F
2050,709,609,709,809,unk,unk,914,1,Black,M
2211,709,609,709,809,809,914,914,1,White,F
1125,709,610,709,809,809,914,914,1,Black,F
2157,709,609,709,809,809,914,914,1,Black,F
1998,709,609,709,809,809,914,914,1,White,F
2038,709,609,709,809,809,914,914,1,Black,F
2263,709,609,709,809,809,914,914,1,unk,M
2198,11,609,11,809,809,914,unk,1,Black,M
1805,709,609,709,809,809,914,914,1,White,F
2151,709,609,709,809,809,914,914,1,White,M
2086,709,609,709,809,809,914,914,1,Black,M
2077,709,609,709,809,809,914,914,1,White,F
1811,709,609,709,809,809,914,unk,1,Black,F
1841,709,609,709,809,809,914,914,1,White,F
2267,709,609,709,809,809,unk,unk,1,unk,M
8234,709,unk,709,809,809,914,914,1,White,M
2154,709,609,709,809,809,914,914,1,White,M
2079,709,609,709,809,809,unk,unk,1,unk,F
1797,709,609,709,809,809,914,914,1,Black,F
1773,709,609,709,809,809,914,914,1,Black,M
8223,709,unk,709,809,809,unk,914,1,Other,M
1806,809,609,809,809,809,914,914,1,unk,M
2099,709,609,709,809,809,914,914,1,Black,M
2004,709,609,709,809,809,914,914,1,White,M
2207,709,609,709,809,809,914,914,1,Black,F
9704,unk,unk,unk,809,809,914,914,1,White,F
1791,709,609,709,809,809,914,914,1,Black,F
2091,709,609,709,809,809,914,914,1,Black,F
2255,709,609,709,809,11,unk,unk,1,White,M
2200,709,609,709,809,809,914,914,1,White,F
2090,709,609,709,809,809,914,unk,1,Black,F
2170,709,609,709,809,809,914,unk,1,White,M
2193,709,709,709,809,914,914,914,2,Other,F
2043,709,609,709,809,809,914,914,1,White,M
2053,709,609,709,809,809,914,914,1,White,M
2098,709,609,709,809,809,914,914,1,White,F
2262,709,609,709,809,809,914,914,1,unk,F
1800,709,609,709,809,809,914,914,1,Black,M
9640,unk,unk,unk,809,809,914,914,1,White,M
1852,709,609,709,809,809,914,914,1,White,M
1737,709,609,709,809,809,914,914,1,White,F
2089,709,609,709,809,809,unk,unk,1,White,M
2168,709,609,709,809,809,914,914,1,White,M
1745,709,609,709,809,809,914,914,1,White,F
2235,709,709,709,809,809,914,914,2,Black,F
1992,709,609,709,809,809,914,914,1,Black,F
2107,709,609,709,809,809,914,914,1,White,M
2036,709,609,709,809,809,914,914,1,Latino,M
1794,709,609,709,809,809,914,914,1,Black,M
1809,709,609,709,809,809,914,914,1,White,F
2012,709,609,709,809,809,unk,unk,1,White,F
9470,unk,unk,unk,809,809,unk,unk,1,Other,M
1790,709,609,709,809,809,914,914,1,White,F
2167,709,609,709,809,809,914,914,1,Black,F
1862,709,609,709,809,809,914,914,1,Black,M
1736,709,609,709,809,809,914,914,1,White,M
2096,709,609,709,809,809,914,914,1,White,M
2223,709,609,709,809,809,914,914,1,Black,M
1742,709,609,709,809,809,914,914,1,White,F
1999,709,609,709,809,809,914,914,1,White,F
1795,709,609,709,809,809,914,914,1,White,F
1997,709,609,709,809,809,914,914,1,Other,F
2253,709,609,709,809,809,unk,unk,1,unk,F
2055,709,609,709,809,809,914,unk,1,Black,M
2204,709,609,709,809,809,unk,unk,1,Black,M
827,710,610,710,810,810,914,914,1,Black,F
1404,710,610,710,810,810,914,914,1,White,F
1187,710,610,710,810,810,914,914,1,Black,M
818,710,610,710,810,810,914,914,1,White,M
1408,710,610,710,810,810,914,914,1,White,M
1050,710,610,710,810,810,914,unk,1,unk,M
1183,710,610,710,810,810,914,914,1,White,M
1249,710,610,710,810,810,914,914,1,White,M
1415,710,610,710,810,810,914,914,1,White,F
981,710,610,710,810,810,914,unk,1,White,M
985,710,610,710,810,810,914,914,1,Black,M
1339,710,610,710,810,810,914,914,1,White,M
8143,710,unk,710,810,914,unk,unk,1,unk,M
8125,710,unk,710,810,810,unk,unk,1,Black,M
826,710,610,710,810,810,914,914,1,White,F
1255,710,610,710,810,810,914,unk,1,White,M
1423,710,610,710,810,810,914,914,1,Black,M
1038,710,610,710,810,810,914,unk,1,White,M
1402,710,610,710,810,810,914,914,1,White,F
1332,710,610,710,810,810,unk,unk,1,Other,F
1268,710,610,710,810,810,914,unk,1,Black,M
1474,710,610,710,810,810,unk,unk,1,White,F
756,710,610,710,810,810,914,914,1,White,F
958,710,610,710,810,810,914,914,1,White,F
9438,unk,unk,unk,810,810,unk,unk,1,unk,M
8141,710,unk,710,810,810,914,914,1,Black,F
1276,710,610,710,810,810,914,914,1,Black,M
733,710,610,710,810,810,914,914,1,White,M
9435,unk,unk,unk,810,810,unk,914,1,unk,M
9433,unk,unk,unk,810,810,unk,unk,1,White,M
1034,710,610,710,810,810,914,914,1,White,M
1197,710,610,710,810,810,914,914,1,White,M
1037,710,610,710,810,810,914,914,1,Black,F
822,710,610,710,810,810,914,914,1,White,F
2739,11,11,unk,810,810,914,914,2,White,M
1055,710,610,710,810,810,914,914,1,White,F
930,810,710,810,810,914,914,914,2,Black,F
9434,unk,unk,unk,810,810,unk,unk,1,Black,F
1267,710,610,710,810,810,914,914,1,Black,M
1271,710,610,710,810,810,914,914,1,White,F
1327,710,610,710,810,810,914,914,1,White,M
1117,710,610,710,810,810,914,unk,1,White,F
1035,710,610,710,810,810,914,914,1,White,M
879,710,610,710,810,810,914,914,1,White,F
906,710,610,710,810,810,914,914,1,White,M
893,710,610,710,810,810,914,914,1,Black,M
8112,710,unk,710,810,810,914,914,1,White,M
894,710,610,710,810,810,914,914,1,White,F
9009,unk,unk,710,810,809,914,914,1,White,F
9007,unk,unk,710,810,810,unk,unk,1,White,M
1118,710,610,710,810,810,914,914,1,Black,F
1340,710,610,710,810,810,914,914,1,Black,M
740,710,610,710,810,810,914,914,1,White,F
959,710,610,710,810,810,914,914,1,White,F
829,710,610,710,810,810,914,914,1,White,F
1330,710,610,710,810,810,914,914,1,Black,M
979,710,610,710,810,810,914,914,1,Black,M
1046,710,610,710,810,810,unk,914,1,Black,F
8106,710,unk,710,810,810,914,914,1,White,F
1401,710,610,710,810,810,914,914,1,Other,F
932,810,710,810,810,810,914,unk,2,Black,F
1331,710,610,710,810,810,914,914,1,White,F
1044,710,610,710,810,810,914,914,1,unk,M
739,710,610,710,810,810,914,914,1,White,M
1347,710,610,710,810,810,914,914,1,White,F
1426,710,610,710,810,810,914,914,1,Black,F
1057,710,610,710,810,810,914,914,1,Black,F
961,710,610,710,810,810,914,914,1,Other,M
1254,710,610,710,810,810,unk,unk,1,White,F
8117,710,unk,710,810,810,914,914,1,unk,M
878,710,610,710,810,810,914,914,1,White,M
1424,710,610,710,810,810,914,914,1,White,M
892,710,610,710,810,810,914,914,1,Black,F
1422,710,610,710,810,810,914,914,1,Latino,M
1256,709,610,709,810,810,914,914,1,Other,M
1129,710,610,710,810,810,914,914,1,White,M
888,710,610,710,810,810,914,914,1,White,M
757,710,610,710,810,810,914,914,1,Black,F
966,710,610,710,810,810,914,914,1,White,F
821,710,610,710,810,810,914,914,1,White,F
770,710,710,710,810,810,914,914,2,Other,M
8110,710,unk,710,810,810,unk,unk,1,White,M
1412,710,610,710,810,810,914,914,1,White,M
1196,710,610,710,810,810,914,914,1,White,F
1251,710,610,710,810,810,914,914,1,White,M
831,710,610,710,810,810,unk,unk,1,Black,M
1326,710,610,710,810,810,914,914,1,Black,F
820,710,610,710,810,810,unk,914,1,Black,M
735,710,610,710,810,810,914,914,1,White,F
814,710,610,710,810,810,914,914,1,White,M
900,710,610,710,810,810,914,914,1,Latino,F
8136,810,unk,810,810,810,unk,unk,2,Black,F
759,710,610,710,810,810,914,914,1,Black,F
1193,710,610,710,810,810,914,914,1,White,M
1349,710,610,710,810,810,914,914,1,unk,F
903,710,610,710,810,810,914,914,1,unk,F
962,710,610,710,810,810,914,914,1,Black,F
738,710,610,710,810,810,914,914,1,White,F
1182,710,610,710,810,810,914,914,1,White,F
1248,710,610,710,810,810,914,914,1,White,M
1130,710,610,710,810,810,914,914,1,White,F
805,710,610,710,810,810,914,914,1,Black,F
908,710,610,710,810,unk,unk,unk,1,Black,M
1077,710,710,710,810,810,914,unk,2,Black,M
741,710,610,710,810,810,914,914,1,White,F
971,710,610,710,810,810,914,914,1,White,M
1399,710,610,710,810,810,914,914,1,unk,M
1427,710,610,710,810,810,unk,unk,1,Other,M
825,710,610,710,810,810,unk,unk,1,Black,M
905,710,610,710,810,810,unk,unk,1,White,M
1188,710,610,710,810,810,914,914,1,unk,M
1411,710,610,710,810,810,914,914,1,Black,M
1116,710,610,710,810,810,914,914,1,Black,F
9437,unk,unk,unk,810,810,unk,unk,1,Black,M
8130,710,unk,710,810,810,914,914,1,White,M
1270,710,610,710,810,810,unk,unk,1,Black,M
760,710,610,710,810,810,914,914,1,White,M
1112,710,610,710,810,810,914,914,1,White,M
744,710,610,710,810,810,914,914,1,Black,M
1403,710,610,710,810,810,914,914,1,Black,M
1344,710,610,710,810,810,914,914,1,Black,M
895,710,610,710,810,810,914,914,1,Black,F
1195,710,610,710,810,810,914,914,1,Black,F
1338,710,610,710,810,810,914,914,1,White,M
1421,710,610,710,810,810,914,914,1,White,F
1273,unk,610,710,810,810,914,914,1,White,M
9698,unk,unk,unk,810,810,914,unk,1,Black,F
810,710,610,710,810,810,914,914,1,White,M
823,710,610,710,810,810,914,914,1,White,M
1348,710,610,710,810,810,914,914,1,Black,F
897,710,610,710,810,810,914,914,1,White,F
1414,710,610,710,810,810,unk,unk,1,White,M
1407,710,610,710,810,810,unk,914,1,Other,F
1274,710,610,710,810,810,914,914,1,White,M
1128,710,610,710,810,810,914,914,1,White,M
1275,710,610,710,810,unk,unk,unk,1,White,M
1343,710,610,710,810,810,914,914,1,White,F
1033,710,610,710,810,810,914,914,1,unk,M
1120,710,610,710,810,810,914,914,1,White,F
2035,710,609,710,810,810,914,914,1,Latino,M
1437,710,710,11,810,11,914,unk,2,White,M
2003,709,609,709,810,810,914,914,1,White,M
1333,710,610,710,810,810,914,914,1,Black,F
734,710,610,710,810,810,914,914,1,Black,F
1252,710,610,710,810,810,914,914,1,Black,F
1400,710,610,710,810,810,914,unk,1,unk,F
885,710,610,710,810,810,914,914,1,Black,F
1350,710,710,710,810,810,914,914,2,Black,M
807,710,610,710,810,810,914,914,1,White,M
1334,710,610,710,810,810,914,914,1,White,M
1261,710,610,710,810,810,914,914,1,White,F
8126,710,unk,710,810,810,unk,unk,1,White,F
1265,710,610,710,810,810,914,914,1,White,F
1269,710,610,710,810,810,914,914,1,Other,F
8139,710,unk,710,810,810,914,unk,1,White,M
980,710,610,710,810,810,914,914,1,Black,M
8230,709,unk,709,810,810,914,914,1,White,M
1131,710,610,710,810,810,914,914,1,Other,M
907,710,610,710,810,810,914,914,1,White,F
1325,710,610,710,810,810,914,914,1,Black,M
1115,710,610,710,810,810,914,914,1,White,F
9439,unk,unk,unk,810,810,914,914,1,Other,F
747,710,610,710,810,810,914,unk,1,Black,M
1329,710,610,710,810,810,914,914,1,Black,M
9028,unk,unk,710,810,810,914,914,1,Latino,F
736,710,610,710,810,810,914,914,1,White,M
9432,unk,unk,unk,810,810,914,914,1,unk,M
1250,710,610,710,810,810,914,914,1,White,M
832,710,710,710,810,810,914,unk,2,Black,M
1054,710,610,710,810,810,914,unk,1,Black,M
9442,unk,unk,unk,810,810,unk,unk,1,Black,F
1405,710,610,710,810,810,914,914,1,unk,M
1111,710,610,710,810,810,914,914,1,Black,M
967,710,610,710,810,810,914,914,1,White,M
889,710,610,710,810,810,914,914,1,Other,F
1203,710,610,710,810,810,914,914,1,White,M
1109,710,610,710,810,810,914,914,1,White,M
1040,710,610,710,810,810,914,914,1,White,M
8124,710,unk,710,810,810,unk,unk,1,Other,M
1052,710,610,710,810,810,914,914,1,Black,M
1122,710,610,710,810,810,914,914,1,Black,M
1205,710,610,710,810,810,914,914,1,Black,F
1266,710,610,710,810,810,914,914,1,Black,F
891,710,610,710,810,810,914,914,1,White,M
880,710,610,710,810,810,914,914,1,White,F
1803,unk,609,unk,810,810,914,914,1,Black,F
808,710,610,710,810,810,914,914,1,White,F
1151,810,710,810,810,914,914,914,2,White,F
9090,unk,unk,709,810,810,unk,unk,1,Black,F
1053,710,610,710,810,810,914,914,1,Black,M
9440,unk,unk,unk,810,11,unk,unk,1,unk,M
1079,810,710,810,810,810,914,914,2,White,M
1604,709,709,709,810,810,914,914,2,White,M
1201,710,610,710,810,810,914,914,1,unk,M
748,710,610,710,810,810,914,unk,1,Black,M
1185,710,610,710,810,810,914,914,1,White,M
811,710,610,710,810,810,914,914,1,unk,F
1049,710,610,710,810,810,914,914,1,White,M
1042,710,610,710,810,810,914,914,1,White,M
1059,710,610,710,810,810,unk,unk,1,White,F
746,710,610,710,810,810,914,914,1,White,F
1406,710,610,710,810,810,914,914,1,Black,F
1039,710,610,710,810,810,914,914,1,Black,M
1133,710,610,710,810,810,unk,unk,1,White,F
817,710,610,710,810,810,914,914,1,White,F
8133,810,unk,810,810,914,unk,unk,2,Black,M
1041,710,610,710,810,unk,unk,unk,1,Latino,M
1189,unk,610,unk,810,810,914,914,1,unk,M
1036,710,610,710,810,810,914,914,1,Black,M
847,710,710,710,810,810,914,unk,2,unk,M
887,710,610,710,810,810,914,914,1,Other,F
830,710,610,710,810,810,unk,unk,1,Black,M
809,710,610,710,810,810,914,914,1,Latino,F
2757,11,11,11,810,810,914,914,1,Black,M
1341,710,610,710,810,810,914,914,1,White,F
1263,710,610,710,810,810,914,914,1,Black,F
732,710,610,710,810,810,914,914,1,White,F
9027,unk,unk,710,810,810,914,914,1,White,F
970,710,610,710,810,810,914,914,1,White,F
1123,710,610,710,810,810,914,914,1,White,M
968,710,610,710,810,810,914,914,1,White,M
8118,710,unk,710,810,810,914,914,1,Black,M
1410,710,610,710,810,810,914,914,1,White,F
969,710,610,710,810,810,914,914,1,White,M
1126,710,610,710,810,809,914,914,1,Black,M
